Cliente [cód],Venda anual,Últim venda,Família
SAFT ENGENHARIA LTDA [31751],360,2013-06-17 00:00:00,OUT2
SAFT ENGENHARIA LTDA [31751],287.53,2020-10-02 00:00:00,PAPE
SAFT ENGENHARIA LTDA [31751],300,2013-07-09 00:00:00,PLXT
SAFT ENGENHARIA LTDA [31751],15,2020-10-02 00:00:00,PSeI
SAFT ENGENHARIA LTDA [31751],178.5,2014-12-03 00:00:00,SATW
SAGA MONTAGENS LTDA. [25545],125,2013-08-05 00:00:00,_ABR
SAGA MONTAGENS LTDA. [25545],4258.080000000001,2014-06-25 00:00:00,_ASD
SAIMON DA SILVA RIBEIRO DAMASIO [46680],6.5,2016-03-24 00:00:00,IATD
SAIMON DA SILVA RIBEIRO DAMASIO [46680],126.28,2016-03-24 00:00:00,PAPE
SAIMON SILVA DE SOUZA [49786],856.24,2018-07-19 00:00:00,IATD
SAJOVIC EQUIPAMENTOS INDUSTRIAIS LTDA [51389],380,2018-01-09 00:00:00,_ASD
SALINI MT JATEAMENTO E PINTURA LTDA - ME FILIAL [39987],215.14,2023-08-31 00:00:00,PSeI
SALINI PINTURA INDUSTRIAL LTDA - EPP MATRIZ [39995],184.57,2022-09-21 00:00:00,IATD
SALINI PINTURA INDUSTRIAL LTDA - EPP MATRIZ [39995],110.84,2020-07-15 00:00:00,PSeI
SALOMAO CLEMENTINO GRINKE 02425509089 [55376],977.6399999999999,2020-01-09 00:00:00,_OUT
SALOMAO CLEMENTINO GRINKE 02425509089 [55376],29.12,2019-10-22 00:00:00,IATD
SALOMAO CLEMENTINO GRINKE 02425509089 [55376],23.4,2020-09-30 00:00:00,PSeI
SALVADOR ONOFRE DA SILVA [37650],2,2015-03-19 00:00:00,_EPI
SAMANTA CARDOSO DE OLIVEIRA  [58015],1,2020-09-01 00:00:00,PSeI
SAMANTA KOSLOWSKI ROCHA [48085],69.5,2020-12-09 00:00:00,_OUT
SAMANTA KOSLOWSKI ROCHA [48085],50.489999999999995,2020-12-09 00:00:00,PSeI
SAMAR DISTRIBUIDORA DE MATERIAL ELETRICO E HIDRAUL [63562],3740,2023-08-10 00:00:00,SATW
SAMIR ELIAS DE SOUZA FARAH [50582],52,2017-09-18 00:00:00,_OUT
SAMIR ELIAS DE SOUZA FARAH [50582],43.26,2017-09-18 00:00:00,IATD
SAMIR MARTINS ARRAGE & CIA LTDA [48469],395.64,2025-02-21 00:00:00,IATD
SAMPAIO DISTRIBUIDORA DE ACO LTDA  [66663],63.78,2025-02-21 00:00:00,FECH
SAMUEL CRISTIANO MERKEL [59155],621.22,2021-12-03 00:00:00,_ASD
SAMUEL CRISTIANO MERKEL [59155],65.25,2025-01-10 00:00:00,_OUT
SAMUEL CRISTIANO MERKEL [59155],46.3,2021-02-25 00:00:00,ELET
SAMUEL CRISTIANO MERKEL [59155],40.5,2025-01-10 00:00:00,IATD
SAMUEL CRISTIANO MERKEL [59155],140.7,2021-01-22 00:00:00,PAPE
SAMUEL CRISTIANO MERKEL [59155],78,2025-01-10 00:00:00,PSeI
SAMUEL DA SILVA [64908],35.85,2024-02-14 00:00:00,IATD
SAMUEL DE OLIVEIRA COSTA [55683],23.8,2019-09-27 00:00:00,IATD
SAMUEL DE OLIVEIRA MARTINS [52010],3.5,2018-04-02 00:00:00,PSeI
SAMUEL DOILE RODRIGUES [54329],84.5,2021-10-13 00:00:00,IATD
SAMUEL EGGRES MIRANDA [47468],725.76,2016-07-05 00:00:00,ELET
SAMUEL FERREIRA [60025],30.28,2021-06-24 00:00:00,PSeI
SAMUEL FREITAS DA SILVA [52588],160,2018-07-04 00:00:00,IATD
SAMUEL GRASSI [54087],57.2,2019-02-18 00:00:00,PSeI
SAMUEL JOAO BOENO FERNANDES [43219],15.2,2015-02-20 00:00:00,ELET
SAMUEL JOAO BOENO FERNANDES [43219],7.5,2015-02-20 00:00:00,IATD
SAMUEL LEAL PINTO [48723],19,2016-12-12 00:00:00,IATD
SAMUEL OLIVEIRA DOMINGUES [34665],45.21,2013-07-09 00:00:00,_OUT
SAMUEL OLIVEIRA DOMINGUES [34665],4.5,2013-07-09 00:00:00,PSeI
SAMUEL RENATO FRANCK [64944],46,2024-02-23 00:00:00,IATD
SAMUEL SILVA DE OLIVEIRA [57404],51.05,2020-06-17 00:00:00,_OUT
SAMUEL SILVA DE OLIVEIRA [57404],29.19,2020-06-17 00:00:00,IATD
SAMUEL VON AHN BIERHALS [48247],11,2016-10-11 00:00:00,_ASD
SAMUEL VON AHN BIERHALS [48247],54,2017-02-07 00:00:00,_EPI
SAMUEL VON AHN BIERHALS [48247],117,2016-11-23 00:00:00,ELET
SAMUEL VON AHN BIERHALS [48247],718.5999999999999,2017-02-07 00:00:00,IATD
SAMUEL VON AHN BIERHALS [48247],156.2,2016-11-23 00:00:00,PAPE
SAN MARINO VEICULOS LTDA [29499],1550,2023-10-04 00:00:00,_ASD
SAN MARINO VEICULOS LTDA [29499],48.69,2013-02-27 00:00:00,_OUT
SAN MARINO VEICULOS LTDA [29499],15,2024-11-28 00:00:00,_PVC
SAN MARINO VEICULOS LTDA [29499],220,2019-02-04 00:00:00,IATD
SANATORIO SAO JOSE LTDA [57893],350,2020-08-26 00:00:00,IATD
SANCHEZ METALURGICA ME [33070],26.92,2013-01-08 00:00:00,IATD
SANDER IRMAOS & CIA LTDA [26751],293.09999999999997,2019-12-11 00:00:00,_ABR
SANDER IRMAOS & CIA LTDA [26751],5184.3,2016-12-07 00:00:00,_ASD
SANDER IRMAOS & CIA LTDA [26751],100,2018-12-19 00:00:00,_OUT
SANDER IRMAOS & CIA LTDA [26751],4478.46,2022-02-16 00:00:00,FTAQ
SANDER IRMAOS & CIA LTDA [26751],2124.48,2023-12-13 00:00:00,IATD
SANDER IRMAOS & CIA LTDA [26751],458.92999999999995,2021-08-11 00:00:00,PAPE
SANDER IRMAOS & CIA LTDA [26751],5014.75,2020-06-24 00:00:00,PR3M
SANDER IRMAOS & CIA LTDA [26751],624.8000000000001,2024-06-11 00:00:00,PSeI
SANDER IRMAOS & CIA LTDA [26751],492.75,2017-06-28 00:00:00,SATW
SANDERSON DIAS FERREIRA [57488],336.4,2025-05-30 00:00:00,_OUT
SANDERSON DIAS FERREIRA [57488],48.48,2024-06-28 00:00:00,IATD
SANDERSON DIAS FERREIRA [57488],228.25,2024-06-14 00:00:00,PAPE
SANDERSON DIAS FERREIRA [57488],470.2,2021-03-09 00:00:00,PSeI
SANDERSON MELLO DA SILVA 02112635166 [57542],70,2020-08-14 00:00:00,IATD
SANDERSON MELLO DA SILVA 02112635166 [57542],28.5,2022-10-21 00:00:00,SATW
SANDI COMERCIO DE TINTAS LTDA [35910],5,2013-03-04 00:00:00,
SANDI COMERCIO DE TINTAS LTDA [35910],904,2013-03-06 00:00:00,_ASD
SANDI COMERCIO DE TINTAS LTDA [35910],585.22,2014-07-24 00:00:00,IATD
SANDI COMERCIO DE TINTAS LTDA [35910],46.5,2019-04-22 00:00:00,PSeI
SANDRA BEATRIZ DE LUCCA [61752],9.37,2022-06-03 00:00:00,IATD
SANDRA DA ROSA MONTEIRO [63486],6.9,2023-04-27 00:00:00,_PVC
SANDRA DA ROSA MONTEIRO [63486],53.760000000000005,2023-04-27 00:00:00,IATD
SANDRA DE LIO INDUSTRIA E COM DE CONFECCOES LTDA [44095],28.2,2015-05-21 00:00:00,IATD
SANDRA DE LIO INDUSTRIA E COM DE CONFECCOES LTDA [44095],216.09,2018-07-11 00:00:00,TEFL
SANDRA GOMES MAINKA [65058],46.68,2024-03-15 00:00:00,IATD
SANDRA HELENA NUNES [44437],2,2016-03-29 00:00:00,
SANDRA HELENA NUNES [44437],9,2020-10-27 00:00:00,_ASD
SANDRA HELENA NUNES [44437],8,2020-10-27 00:00:00,_PVC
SANDRA HELENA NUNES [44437],84.85,2020-10-27 00:00:00,ELET
SANDRA HELENA NUNES [44437],14.4,2020-10-27 00:00:00,IATD
SANDRA ISABEL DE MARCO [39396],68.5,2025-08-12 00:00:00,_ASD
SANDRA ISABEL DE MARCO [39396],172.63,2024-05-27 00:00:00,_OUT
SANDRA ISABEL DE MARCO [39396],27.38,2025-06-10 00:00:00,ELET
SANDRA ISABEL DE MARCO [39396],105.14000000000001,2025-08-25 00:00:00,IATD
SANDRA ISABEL DE MARCO [39396],117.22,2025-04-11 00:00:00,PAPE
SANDRA ISABEL DE MARCO [39396],147.65,2025-06-24 00:00:00,PSeI
SANDRA LUCIA COUTO VANZILO [64383],12,2023-10-09 00:00:00,_ASD
SANDRA LUCIA COUTO VANZILO [64383],5,2023-10-09 00:00:00,PSeI
SANDRA LUISA ROVERE MOTA [40930],28,2021-06-09 00:00:00,IATD
SANDRA LUISA ROVERE MOTA [40930],14,2018-04-20 00:00:00,PR3M
SANDRA MASI DE OLIVEIRA [63310],42.65,2023-03-27 00:00:00,PSeI
SANDRA SILVEIRA DA ROCHA [31150],12,2013-10-24 00:00:00,_ASD
SANDRA SILVEIRA DA ROCHA [31150],44.61,2014-02-24 00:00:00,ELET
SANDRA SILVEIRA DA ROCHA [31150],36.42,2013-08-13 00:00:00,IATD
SANDRA SONNTAG [38314],22,2013-10-04 00:00:00,IATD
SANDRA SONNTAG [38314],190,2013-10-04 00:00:00,SATW
SANDRE ADRIANO SCHMIDT [59147],54.22,2021-01-21 00:00:00,IATD
SANDRI  GROEHS & CIA  LTDA [44633],998.98,2021-12-23 00:00:00,IATD
SANDRO ABREU DA CUNHA [45814],30,2015-11-27 00:00:00,_ASD
SANDRO ABREU DA CUNHA [45814],154,2016-03-07 00:00:00,_OUT
SANDRO ACORDI MACIEL [61992],6,2022-07-21 00:00:00,IATD
SANDRO ACORDI MACIEL [61992],1363.2,2022-07-21 00:00:00,SATW
SANDRO AGNE DE OLIVEIRA [33600],12.8,2017-10-18 00:00:00,_ASD
SANDRO AGNE DE OLIVEIRA [33600],28.2,2017-08-31 00:00:00,IATD
SANDRO AGUIAR DE BARROS [38550],171.87,2015-07-17 00:00:00,PSeI
SANDRO ALBERTO DEGAN DOS SANTOS [33328],3.5,2013-04-23 00:00:00,_ASD
SANDRO ALBERTO DEGAN DOS SANTOS [33328],45.21,2013-04-23 00:00:00,_OUT
SANDRO ALBERTO DEGAN DOS SANTOS [33328],16,2013-04-23 00:00:00,AUTO
SANDRO ALBERTO DEGAN DOS SANTOS [33328],36.4,2015-02-04 00:00:00,PSeI
SANDRO ANDRE SILVEIRA DA ROSA  [58331],50.28,2020-10-08 00:00:00,IATD
SANDRO AUGUSTO DOS PASSOS BRUST [52628],48.16,2018-07-10 00:00:00,_OUT
SANDRO AUGUSTO DOS PASSOS BRUST [52628],5.75,2018-07-10 00:00:00,PSeI
SANDRO BOSCHETTI [58213],65.99,2020-09-24 00:00:00,IATD
SANDRO C DIAS [54542],317.2,2019-08-27 00:00:00,FTAQ
SANDRO C DIAS [54542],640.3199999999999,2019-10-01 00:00:00,IATD
SANDRO C DIAS [54542],50.8,2019-04-18 00:00:00,PSeI
SANDRO CAMPOS AMICO [51408],12.94,2023-08-07 00:00:00,ELET
SANDRO CAMPOS AMICO [51408],1505.9699999999998,2023-08-25 00:00:00,IATD
SANDRO CAMPOS AMICO [51408],108.47999999999999,2023-10-24 00:00:00,PSeI
SANDRO CAMPOS AMICO [51408],409.59000000000003,2022-05-12 00:00:00,TEFL
SANDRO DA ROSA DIAS  [60314],2,2021-08-12 00:00:00,_ABR
SANDRO DA SILVA RAMOS [44603],8.95,2015-07-15 00:00:00,_ASD
SANDRO DA SILVA RAMOS [44603],5.4,2017-02-06 00:00:00,ELET
SANDRO DA SILVA RAMOS [44603],264.6,2025-05-08 00:00:00,REFL
SANDRO EDUALDO NUNES [40020],33.33,2014-03-20 00:00:00,FTAQ
SANDRO EDUALDO NUNES [40020],20.5,2015-03-09 00:00:00,PSeI
SANDRO HENRIQUE CUNHA DA SILVA [47546],29.5,2016-07-15 00:00:00,_EPI
SANDRO HENRIQUE CUNHA DA SILVA [47546],58.4,2023-01-31 00:00:00,_PVC
SANDRO HENRIQUE CUNHA DA SILVA [47546],26.400000000000002,2021-11-30 00:00:00,ELET
SANDRO HENRIQUE CUNHA DA SILVA [47546],1161.34,2025-06-03 00:00:00,IATD
SANDRO HENRIQUE CUNHA DA SILVA [47546],187,2016-07-15 00:00:00,REFL
SANDRO HENRIQUE CUNHA DA SILVA [47546],24.33,2023-01-31 00:00:00,SIKA
SANDRO JOSE DE SOUZA [51172],81.2,2017-12-01 00:00:00,_ASD
SANDRO JOSE DE SOUZA [51172],8.3,2019-03-26 00:00:00,_PVC
SANDRO JOSE DOS SANTOS [67509],68.31,2025-08-25 00:00:00,_OUT
SANDRO JOSE DOS SANTOS [67509],52,2025-08-25 00:00:00,IATD
SANDRO LASEK DE CAMPOS [35869],50,2019-05-16 00:00:00,_OUT
SANDRO LUIS SILVA SANTOS [61588],518.9,2022-04-29 00:00:00,IATD
SANDRO MARCELO PORDOMO [59583],25.88,2021-04-08 00:00:00,IATD
SANDRO MONTEIRO QUINTANA [65935],470.94,2025-05-27 00:00:00,_ABR
SANDRO MONTEIRO QUINTANA [65935],65,2024-09-04 00:00:00,_OUT
SANDRO MONTEIRO QUINTANA [65935],36,2024-09-04 00:00:00,PSeI
SANDRO MORSID VIEGAS [35570],48.15,2013-02-01 00:00:00,_OUT
SANDRO NUNES  [64735],18.2,2024-06-18 00:00:00,_ASD
SANDRO NUNES  [64735],50,2024-08-07 00:00:00,IATD
SANDRO NUNES  [64735],122.92,2025-06-13 00:00:00,PSeI
SANDRO RENATO OLIVEIRA DA CRUZ [57190],120,2020-07-27 00:00:00,IATD
SANDRO RIGHI ARAUJO [36313],1183.74,2013-06-06 00:00:00,IATD
SANDRO ROBERTO DAVILA [47661],56.97,2016-12-09 00:00:00,IATD
SANDRO ROBERTO GIANNASTASIO [33348],16.5,2014-01-20 00:00:00,FELT
SANDRO ROBERTO GIANNASTASIO [33348],27,2014-01-20 00:00:00,IATD
SANDRO RONI DA COSTA [50008],600,2017-11-10 00:00:00,IATD
SANDRO SILVEIRA ADAM [32787],30.39,2023-03-22 00:00:00,ELET
SANDRO SILVEIRA ADAM [32787],9.15,2022-09-05 00:00:00,IATD
SANDRO SILVEIRA ADAM [32787],78.48,2025-08-15 00:00:00,REFL
SANDRO SILVEIRA ADAM [32787],340,2022-09-05 00:00:00,TAPT
SANDRO VIDOTTO MUNHOEZ [66143],65.25,2024-10-18 00:00:00,_OUT
SANDRO VIDOTTO MUNHOEZ [66143],5.63,2024-10-18 00:00:00,IATD
SANREMO SA - MATRIZ [2159],230,2019-05-21 00:00:00,IATD
SANTA CLARA DISTRIBUIDORA DE MAT ELETRICOS LTDA [33407],471.5,2024-10-31 00:00:00,_OUT
SANTA CLARA DISTRIBUIDORA DE MAT ELETRICOS LTDA [33407],127.19999999999999,2013-10-21 00:00:00,IATD
SANTA MARIA & VIEIRA LTDA [51733],10,2018-02-21 00:00:00,_ASD
SANTA MARIA & VIEIRA LTDA [51733],29.5,2018-02-21 00:00:00,_EPI
SANTA MARIA & VIEIRA LTDA [51733],43.92,2018-02-21 00:00:00,PELI
SANTA MARIA & VIEIRA LTDA [51733],11,2018-02-21 00:00:00,PSeI
SANTA PRODUCAO DE FILMES LTDA [51477],30,2018-01-16 00:00:00,_EPI
SANTA PRODUCAO DE FILMES LTDA [51477],155.6,2018-01-16 00:00:00,IATD
SANT'ANA IODONTECK COM. DE PROD. E EQP. ODON. LTDA [67084],68.31,2025-05-23 00:00:00,_OUT
SANT'ANA IODONTECK COM. DE PROD. E EQP. ODON. LTDA [67084],10,2025-05-23 00:00:00,IATD
SANT'ANA IODONTECK COM. DE PROD. E EQP. ODON. LTDA [67084],19.08,2025-05-23 00:00:00,PSeI
SANT'ANA IODONTECK COM. DE PROD. E EQP. ODON. LTDA [67084],88.6,2025-09-01 00:00:00,TEFL
SANTEK COMERCIAL DE PECAS IND LTDA [26172],3709.0200000000004,2023-05-23 00:00:00,IATD
SANTESUL DISTRIBUIDORA LTDA [36829],63.5,2013-05-24 00:00:00,_OUT
SANTESUL DISTRIBUIDORA LTDA [36829],61.6,2013-07-16 00:00:00,PSeI
SANTI PROJECT LTDA [57784],559.2,2025-07-11 00:00:00,SATW
SANTOS & SANTOS MANUTENCAO E MONTAGEM LTDA - ME [42307],115,2014-11-03 00:00:00,IATD
SANTOS & WECKI LTDA  [66816],561,2025-03-28 00:00:00,SATW
SANTOS E VIAL IMPRESSAO DIGITAL LTDA ME [31025],5.46,2020-10-27 00:00:00,_ASD
SANTOS E VIAL IMPRESSAO DIGITAL LTDA ME [31025],99,2018-09-04 00:00:00,_CFM
SANTOS E VIAL IMPRESSAO DIGITAL LTDA ME [31025],52.8,2017-09-11 00:00:00,ELET
SANTOS E VIAL IMPRESSAO DIGITAL LTDA ME [31025],72371.28000000001,2021-06-11 00:00:00,IATD
SANTOS E VIAL IMPRESSAO DIGITAL LTDA ME [31025],540,2019-04-25 00:00:00,PSeI
SANTOS PENEDO E CIA LTDA [30716],198.81,2015-09-29 00:00:00,_OUT
SANTOS SILVA COM DE EQUIP ELETR LTDA  [51421],85,2018-01-09 00:00:00,_OUT
SANTOS SILVA COM DE EQUIP ELETR LTDA  [51421],17.6,2018-01-09 00:00:00,IATD
SANTOS SILVA COM DE EQUIP ELETR LTDA  [51421],22,2018-01-09 00:00:00,PSeI
SAO CARLOS AR CONDICIONADO LTDA [58163],1980.75,2020-09-21 00:00:00,_ASD
SAO JOAO TRANSPORTES E ENCOMENDAS LTDA [57044],743.4000000000001,2025-07-22 00:00:00,_OUT
SAO JOAO TRANSPORTES E ENCOMENDAS LTDA [57044],167.44,2021-01-19 00:00:00,IATD
SAO MIGUEL ENGENHARIA LTDA [50475],157,2025-06-24 00:00:00,ELET
SAO MIGUEL ENGENHARIA LTDA [50475],30.3,2020-12-01 00:00:00,FECH
SAO MIGUEL ENGENHARIA LTDA [50475],296.65,2025-06-24 00:00:00,IATD
SAO MIGUEL ENGENHARIA LTDA [50475],7.69,2025-02-12 00:00:00,PSeI
SAO MIGUEL ENGENHARIA LTDA [50475],789,2022-09-15 00:00:00,SATW
SAO ROQUE INDUSTRIA E COMERCIO DE VIDROS LTDA [40819],269.98,2015-05-07 00:00:00,_ASD
SAO ROQUE INDUSTRIA E COMERCIO DE VIDROS LTDA [40819],507.95,2019-11-06 00:00:00,_PVC
SAO ROQUE INDUSTRIA E COMERCIO DE VIDROS LTDA [40819],2817,2025-08-15 00:00:00,IATD
SAP BRASIL LTDA [59469],2,2021-03-19 00:00:00,SIKA
SAPATARIA TISOTT LTDA [42567],441.5,2014-12-11 00:00:00,TAPT
SARA BOEIRA BOSSLE & CIA LTDA  [61789],354.38,2022-12-06 00:00:00,IATD
SARA MARGARETE GUERREIRO ALVES [61190],31,2022-02-18 00:00:00,_ASD
SARA SCHOSSLER [27384],84.68,2017-12-01 00:00:00,_CFM
SARA SCHOSSLER [27384],35,2013-08-13 00:00:00,IATD
SARA SCHOSSLER ME [56805],10539.58,2020-03-04 00:00:00,PELI
SARA VICENTE DE QUADROS [59826],101.52,2022-02-22 00:00:00,IATD
SARANDI ACABAMENTOS GRAFICOS LTDA [52434],15.99,2018-06-07 00:00:00,IATD
SAUDAVEL RESTAURANTES EMPRESARIAIS LTDA [67401],88.28,2025-07-31 00:00:00,IATD
SAUER TRANSPORTES E COMERCIO DE CEREAIS LTDA - ME [49709],150,2017-08-28 00:00:00,_OUT
SAUER TRANSPORTES E COMERCIO DE CEREAIS LTDA - ME [49709],100.06,2022-09-05 00:00:00,PAPE
SAUER TRANSPORTES E COMERCIO DE CEREAIS LTDA - ME [49709],171.4,2022-09-05 00:00:00,PSeI
SAUL VIEIRA TEIXEIRA [45347],606.04,2015-10-05 00:00:00,PAPE
SAULO ALEX MORAES PEREIRA [56846],12,2020-03-11 00:00:00,IATD
SAULO BINELO - ME [34203],16.8,2013-01-04 00:00:00,PSeI
SAULO ROOS DOS SANTOS [49767],342,2018-01-29 00:00:00,IATD
SAULO ROOS DOS SANTOS [49767],22,2018-01-29 00:00:00,PSeI
SAULO SAAVEDRA SCHERER [57023],8.9,2020-04-23 00:00:00,_PVC
SAULO SAAVEDRA SCHERER [57023],55.21,2020-10-20 00:00:00,FECH
SAULO SAAVEDRA SCHERER [57023],64,2020-10-20 00:00:00,SATW
SAULO SANTOS DA COSTA [47701],793.2,2016-08-05 00:00:00,IATD
SAVARAUTO BOA VISTA VEICULOS LTDA -POA [40348],98.04,2025-03-21 00:00:00,IATD
SAVARAUTO COM IMPORTACAO E EXP DE VEICULOS LTDA  [47265],58.9,2016-06-10 00:00:00,IATD
SAYMON SUPRIMENTOS MARITIMOS LTDA [30131],74,2013-08-14 00:00:00,IATD
SAYMON SUPRIMENTOS MARITIMOS LTDA [30131],148.74,2014-02-07 00:00:00,PSeI
SBM - FABRICACAO DE PECAS PARA IND PETRO LTDA - ME [41531],980,2014-08-22 00:00:00,ELET
SBPA SIMULADORES DE VOO E INFORMATICA LTDA [54328],8.3,2019-05-07 00:00:00,_PVC
SBPA SIMULADORES DE VOO E INFORMATICA LTDA [54328],30.22,2019-05-07 00:00:00,AUTO
SBPA SIMULADORES DE VOO E INFORMATICA LTDA [54328],84.2,2019-05-07 00:00:00,FECH
SBPA SIMULADORES DE VOO E INFORMATICA LTDA [54328],2.89,2019-03-21 00:00:00,IATD
SBPA SIMULADORES DE VOO E INFORMATICA LTDA [54328],21.9,2019-05-07 00:00:00,PR3M
SBW EMBALAGENS DE PAPELAO LTDA - ME [34169],5.95,2015-10-26 00:00:00,IATD
SBW EMBALAGENS DE PAPELAO LTDA - ME [34169],5.5,2015-10-26 00:00:00,PSeI
SC ALIMENTOS LTDA ME [31536],8,2015-03-16 00:00:00,IATD
SC ALIMENTOS LTDA ME [31536],360,2015-03-16 00:00:00,PSeI
SC ETIQUETAS E ROTULOS LTDA [54702],5340,2019-05-31 00:00:00,IATD
SC SOLUCOES ESTRUTURAIS LTDA [45051],547.6,2021-10-27 00:00:00,IATD
SC SOLUCOES ESTRUTURAIS LTDA [45051],60,2017-01-16 00:00:00,PSeI
SC SOLUCOES ESTRUTURAIS LTDA [45051],65,2016-05-30 00:00:00,REFL
SCARTEZINI & BORTONCELLO LTDA - ME [41667],218.18,2014-09-03 00:00:00,TAPT
SCHAEFFER  IND E COM DE VIDROS DE SEGURANCA LTDA [30034],306.68,2016-07-11 00:00:00,_ASD
SCHAEFFER  IND E COM DE VIDROS DE SEGURANCA LTDA [30034],19,2016-09-14 00:00:00,IATD
SCHAEFFER  IND E COM DE VIDROS DE SEGURANCA LTDA [30034],3552.5,2021-09-29 00:00:00,PSeI
SCHAEFFER  IND E COM DE VIDROS DE SEGURANCA LTDA [30034],120,2016-09-14 00:00:00,SATW
SCHALTER ELETRONICA LTDA [41666],1438.74,2024-07-04 00:00:00,_OUT
SCHALTER ELETRONICA LTDA [41666],1311,2020-02-10 00:00:00,ELET
SCHALTER ELETRONICA LTDA [41666],800,2025-08-13 00:00:00,FTAQ
SCHALTER ELETRONICA LTDA [41666],3117.4,2025-06-10 00:00:00,IATD
SCHALTER ELETRONICA LTDA [41666],2956.25,2025-02-26 00:00:00,PEL2
SCHALTER ELETRONICA LTDA [41666],4251.4,2024-04-24 00:00:00,PSeI
SCHEILA DUARTE SIMOES PIRES [47405],7.4,2016-07-08 00:00:00,
SCHEILA DUARTE SIMOES PIRES [47405],101,2016-07-08 00:00:00,_OUT
SCHEILA DUARTE SIMOES PIRES [47405],26.700000000000003,2016-08-15 00:00:00,IATD
SCHEILA DUARTE SIMOES PIRES [47405],122.4,2016-06-28 00:00:00,PAPE
SCHIMANKO COMERCIO DE MATERIAIS ELETRICOS LTDA [53505],35.8,2018-11-19 00:00:00,FTAQ
SCHIMANKO COMERCIO DE MATERIAIS ELETRICOS LTDA [53505],34.58,2018-11-19 00:00:00,IATD
SCHIMANKO COMERCIO DE MATERIAIS ELETRICOS LTDA [53505],48,2018-11-19 00:00:00,PSeI
SCHIRLE JUSTIN TIETBOHL [62151],2420,2022-11-10 00:00:00,IATD
SCHMITAO AUTO CENTER E CIA LTDA [53598],4774.2,2025-09-10 00:00:00,_ASD
SCHMITAO AUTO CENTER E CIA LTDA [53598],772.5799999999999,2025-09-10 00:00:00,IATD
SCHMITAO AUTO CENTER E CIA LTDA [53598],140,2019-01-23 00:00:00,SATW
SCHMITZ E BARRETO LTDA  [36055],636.2,2015-08-17 00:00:00,IATD
SCHMITZ E BARRETO LTDA  [36055],801.36,2024-12-04 00:00:00,PSeI
SCHMITZ E BARRETO LTDA  [36055],1599.5,2022-03-25 00:00:00,SATW
SCHMITZ E BARRETO LTDA  [36055],147.5,2020-05-20 00:00:00,TEFL
SCHNEIDER EMBALAGENS DE PAPEL LTDA [56333],550,2019-12-13 00:00:00,IATD
SCHOPF & ANTONOV LTDA [32500],50,2015-04-24 00:00:00,_OUT
SCHOPF & ANTONOV LTDA [32500],6,2013-09-26 00:00:00,AUTO
SCHOPF & ANTONOV LTDA [32500],58.1,2015-04-24 00:00:00,IATD
SCHOPF & ANTONOV LTDA [32500],15,2015-04-24 00:00:00,PSeI
SCHUH ADVOGADOS ASSOCIADOS - ME [38582],104,2013-10-28 00:00:00,PAPE
SCHUMACHER E SCHUMACHER PARTICIPACOES SOCIETARIAS  [61364],7079.86,2022-04-14 00:00:00,IATD
SCHUMACHER INSUMOS PARA INDUSTRIA LTDA [31869],19,2013-09-13 00:00:00,PR3M
SCHWAIZER EMPREENDIMENTOS IMOBILIARIOS LTDA. [60872],1661,2021-12-15 00:00:00,_PVC
SCHWANCK ESQUADRIAS DE PVC LTDA ME   [66636],1599.8999999999999,2025-02-19 00:00:00,IATD
SCHWEITZER IND E COM DE METAIS EIRELI - FILIAL [37747],260,2014-06-18 00:00:00,_ASD
SCHWEITZER IND E COM DE METAIS EIRELI - FILIAL [37747],98.52,2014-05-28 00:00:00,FTAQ
SCHWEITZER IND E COM DE METAIS EIRELI - FILIAL [37747],1966.7199999999998,2016-06-29 00:00:00,IATD
SCHWEITZER IND E COM DE METAIS LTDA [31570],45,2013-06-24 00:00:00,_OUT
SCHWEITZER IND E COM DE METAIS LTDA [31570],612.8,2017-01-17 00:00:00,IATD
SCHWEITZER IND E COM DE METAIS LTDA [31570],180,2013-06-24 00:00:00,PEL2
SCHWEITZER IND E COM DE METAIS LTDA [31570],311.04,2013-06-24 00:00:00,PSeI
SCM GESSOS LTDA [63367],990.24,2023-05-11 00:00:00,IATD
SCM GESSOS LTDA [63367],97.32,2023-05-11 00:00:00,SIKA
SCOLARI MAQUINAS E ASSISTENCIA LTDA [44384],1413.6,2015-09-01 00:00:00,_ASD
SCOLARI MAQUINAS E ASSISTENCIA LTDA [44384],470.4,2015-08-20 00:00:00,LIMP
SCREENY DESIGN - COMERCIO E DECORACAO LTDA [66672],1844.8,2025-02-27 00:00:00,IATD
SCUDERIA AUTOPECAS LTDA [51734],57.8,2018-02-22 00:00:00,ELET
SCUDERIA AUTOPECAS LTDA [51734],71.5,2018-02-22 00:00:00,IATD
SD ENGENHARIA LTDA [62442],1021.2,2022-10-04 00:00:00,SATW
SDR SERVICOS DE IMPERMEABILIZACAO LTDA [65681],40,2024-07-17 00:00:00,_ASD
SE SERVICOS ESPECIALIZADOS EM TRATAMENTO DE PISOS [63467],7272,2023-10-17 00:00:00,_ASD
SE SERVICOS ESPECIALIZADOS EM TRATAMENTO DE PISOS [63467],808,2023-08-16 00:00:00,LIMP
SEARA ALIMENTOS LTDA -SALVADOR DO SUL-INCUB. PERUS [48629],3985.6,2017-05-29 00:00:00,TAPT
SEBASTIAO ALBERTO [47221],4.32,2016-06-06 00:00:00,
